source code,name,Canadian Heritage region code,"Canadian Heritage region name, english","Canadian Heritage region name, french",province code,"province name, english","province name, french",economic region code,"economic region name, english","economic region name, french",census division code,"census division name, english","census division name, french",census subdivision code,census subdivision name,dissemination area code,census metropolitan area code,census metropolitan area name,census metropolitan area type,Statistical Area Classification (SAC) type,Statistical Area Classification (SAC) code,latitude,longitude
59_042_06,Laity View Elementary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5915,Greater Vancouver,Greater Vancouver,5915075,Maple Ridge,59151776,59933,Vancouver,cma,1,933,49.226597,-122.636549
59_042_01,Maple Ridge Secondary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5915,Greater Vancouver,Greater Vancouver,5915075,Maple Ridge,59152464,59933,Vancouver,cma,1,933,49.224574,-122.613446
59_042_05,Pitt Meadows Elementary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5915,Greater Vancouver,Greater Vancouver,5915070,Pitt Meadows,59151816,59933,Vancouver,cma,1,933,49.221022,-122.689381
59_042_02,Pitt Meadows Secondary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5915,Greater Vancouver,Greater Vancouver,5915070,Pitt Meadows,59153952,59933,Vancouver,cma,1,933,49.214502,-122.679058
59_042_07,Samuel Robertson Technical Secondary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5915,Greater Vancouver,Greater Vancouver,5915075,Maple Ridge,59152538,59933,Vancouver,cma,1,933,49.193307,-122.541458
48_29_02,êcole St. Thomas d?Aquin,pch05,Western Region,RÇgion de l'Ouest,pr48,Alberta,Alberta,er4810,Lethbridge - Medicine Hat,Lethbridge - Medicine Hat,cd4801,Division No. 1,Division No. 1,4801006,Medicine Hat,48010152,48805,Medicine Hat,ca with census tracts,2,805,50.021283,-110.655987
48_29_01,Medicine Hat Catholic Separate Regional Division No. 20,pch05,Western Region,RÇgion de l'Ouest,pr48,Alberta,Alberta,er4810,Lethbridge - Medicine Hat,Lethbridge - Medicine Hat,cd4801,Division No. 1,Division No. 1,4801006,Medicine Hat,48010195,48805,Medicine Hat,ca with census tracts,2,805,50.036766,-110.697812
48_29_03,St. Mary?s School,pch05,Western Region,RÇgion de l'Ouest,pr48,Alberta,Alberta,er4810,Lethbridge - Medicine Hat,Lethbridge - Medicine Hat,cd4801,Division No. 1,Division No. 1,4801006,Medicine Hat,48010198,48805,Medicine Hat,ca with census tracts,2,805,50.028722,-110.69081
48_30_02,Connaught School,pch05,Western Region,RÇgion de l'Ouest,pr48,Alberta,Alberta,er4810,Lethbridge - Medicine Hat,Lethbridge - Medicine Hat,cd4801,Division No. 1,Division No. 1,4801006,Medicine Hat,48010197,48805,Medicine Hat,ca with census tracts,2,805,50.031564,-110.690827
48_30_03,Crescent Heights High School,pch05,Western Region,RÇgion de l'Ouest,pr48,Alberta,Alberta,er4810,Lethbridge - Medicine Hat,Lethbridge - Medicine Hat,cd4801,Division No. 1,Division No. 1,4801006,Medicine Hat,48010188,48805,Medicine Hat,ca with census tracts,2,805,50.0456,-110.686334
48_30_01,Medicine Hat School District No. 76,pch05,Western Region,RÇgion de l'Ouest,pr48,Alberta,Alberta,er4810,Lethbridge - Medicine Hat,Lethbridge - Medicine Hat,cd4801,Division No. 1,Division No. 1,4801006,Medicine Hat,48010196,48805,Medicine Hat,ca with census tracts,2,805,50.033,-110.689491
59_075_02,Christine Morrison Elementary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5909,Fraser Valley,Fraser Valley,5909056,Mission,59090476,59932,Abbotsford - Mission,cma,1,932,49.143843,-122.321342
59_075_01,Mission Central Elementary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5909,Fraser Valley,Fraser Valley,5909056,Mission,59090501,59932,Abbotsford - Mission,cma,1,932,49.137595,-122.304551
59_075_03,Mission Middle Secondary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5909,Fraser Valley,Fraser Valley,5909056,Mission,59090505,59932,Abbotsford - Mission,cma,1,932,49.1497,-122.277714
46_08_01,Dauphin Regional Comp Secondary,pch04,Prairies/Territories Region,RÇgion des Prairies et du Nord ,pr46,Manitoba,Manitoba,er4670,Parklands,Parklands,cd4617,Division No. 17,Division No. 17,4617050,Dauphin,46170068,0,0,0,6,998,51.145216,-100.039314
46_08_02,êcole Macneill,pch04,Prairies/Territories Region,RÇgion des Prairies et du Nord ,pr46,Manitoba,Manitoba,er4670,Parklands,Parklands,cd4617,Division No. 17,Division No. 17,4617050,Dauphin,46170065,0,0,0,6,998,51.159023,-100.040703
46_08_03,Mackenzie Middle School,pch04,Prairies/Territories Region,RÇgion des Prairies et du Nord ,pr46,Manitoba,Manitoba,er4670,Parklands,Parklands,cd4617,Division No. 17,Division No. 17,4617050,Dauphin,46170071,0,0,0,6,998,51.14954,-100.04611
46_09_01,R. D. Parker Collegiate,pch04,Prairies/Territories Region,RÇgion des Prairies et du Nord ,pr46,Manitoba,Manitoba,er4680,North / Nord,North / Nord,cd4622,Division No. 22,Division No. 22,4622026,Thompson,46220101,46640,Thompson,ca with no census tracts,3,640,55.744761,-97.866765
46_09_02,Riverside School,pch04,Prairies/Territories Region,RÇgion des Prairies et du Nord ,pr46,Manitoba,Manitoba,er4680,North / Nord,North / Nord,cd4622,Division No. 22,Division No. 22,4622026,Thompson,46220100,46640,Thompson,ca with no census tracts,3,640,55.749306,-97.858537
59_068_02,Davis Road Elementary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5910,Vancouver Island and Coast,Ile de Vancouver et la cìte,cd5919,Cowichan Valley,Cowichan Valley,5919021,Ladysmith,59190286,0,0,0,5,997,48.963725,-123.793358
59_068_03,Hammond Bay Elementary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5910,Vancouver Island and Coast,Ile de Vancouver et la cìte,cd5921,Nanaimo,Nanaimo,5921007,Nanaimo,59210312,59938,Nanaimo,ca with census tracts,2,938,49.230901,-123.966876
59_068_01,Nanaimo District Secondary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5910,Vancouver Island and Coast,Ile de Vancouver et la cìte,cd5921,Nanaimo,Nanaimo,5921007,Nanaimo,59210384,59938,Nanaimo,ca with census tracts,2,938,49.161893,-123.961174
59_068_06,North Oyster Elementary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5910,Vancouver Island and Coast,Ile de Vancouver et la cìte,cd5919,Cowichan Valley,Cowichan Valley,5919017,Cowichan Valley H,59190301,0,0,0,4,996,49.031627,-123.848443
59_068_04,Pauline Haarer Elementary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5910,Vancouver Island and Coast,Ile de Vancouver et la cìte,cd5921,Nanaimo,Nanaimo,5921007,Nanaimo,59210404,59938,Nanaimo,ca with census tracts,2,938,49.168538,-123.943339
59_068_05,Quarterway Elementary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5910,Vancouver Island and Coast,Ile de Vancouver et la cìte,cd5921,Nanaimo,Nanaimo,5921007,Nanaimo,59210473,59938,Nanaimo,ca with census tracts,2,938,49.178201,-123.973451
35_B28037_266063,Alliance French Immersion Public School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3590,Northeast,Nord-est,cd3548,Nipissing,Nipissing,3548044,North Bay,35480176,35575,North Bay,ca with census tracts,2,575,46.322174,-79.453559
35_B28037_040331,Chippewa Intermediate School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3590,Northeast,Nord-est,cd3548,Nipissing,Nipissing,3548044,North Bay,35480176,35575,North Bay,ca with census tracts,2,575,46.323473,-79.449872
35_B28037_901385,Chippewa Secondary School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3590,Northeast,Nord-est,cd3548,Nipissing,Nipissing,3548044,North Bay,35480176,35575,North Bay,ca with census tracts,2,575,46.323473,-79.449872
35_B28037_348732,Mattawa District Public School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3590,Northeast,Nord-est,cd3548,Nipissing,Nipissing,3548021,Mattawa,35480223,0,0,0,5,997,46.31501,-78.712719
35_B28037_543993,Sunset Park Public School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3590,Northeast,Nord-est,cd3548,Nipissing,Nipissing,3548044,North Bay,35480059,35575,North Bay,ca with census tracts,2,575,46.31057,-79.462414
35_B28037_579459,W J Fricker Senior Public School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3590,Northeast,Nord-est,cd3548,Nipissing,Nipissing,3548044,North Bay,35480142,35575,North Bay,ca with census tracts,2,575,46.328601,-79.430178
35_B28037_536326,White Woods Public School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3590,Northeast,Nord-est,cd3548,Nipissing,Nipissing,3548055,West Nipissing / Nipissing Ouest,35480189,0,0,0,5,997,46.375074,-79.931668
35_B28037_215350,William Beatty Public School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3590,Northeast,Nord-est,cd3549,Parry Sound,Parry Sound,3549032,Parry Sound,35490204,0,0,0,6,998,45.348624,-80.035239
59_091_03,Nechako Valley Secondary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5970,Nechako,Nechako,cd5951,Bulkley-Nechako,Bulkley-Nechako,5951007,Vanderhoof,59510242,0,0,0,6,998,54.01071,-124.012202
59_091_01,W L Mcleod Elementary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5970,Nechako,Nechako,cd5951,Bulkley-Nechako,Bulkley-Nechako,5951007,Vanderhoof,59510242,0,0,0,6,998,54.01071,-124.012202
59_091_02,William Konkin Elementary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5970,Nechako,Nechako,cd5951,Bulkley-Nechako,Bulkley-Nechako,5951022,Burns Lake,59510194,0,0,0,6,998,54.23424,-125.749637
59_040_06,Ecole Glenbrook Middle School,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5915,Greater Vancouver,Greater Vancouver,5915029,New Westminster,59152958,59933,Vancouver,cma,1,933,49.221102,-122.912815
59_040_05,Ecole Qayqayt Elementary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5915,Greater Vancouver,Greater Vancouver,5915029,New Westminster,,59933,Vancouver,cma,1,933,49.20792,-122.90591
59_040_01,Herbert Spencer Elementary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5915,Greater Vancouver,Greater Vancouver,5915029,New Westminster,59152958,59933,Vancouver,cma,1,933,49.217096,-122.914523
59_040_03,John Robson Elementary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5915,Greater Vancouver,Greater Vancouver,5915029,New Westminster,59152845,59933,Vancouver,cma,1,933,49.204547,-122.915719
59_040_02,Lord Tweedsmuir Elementary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5915,Greater Vancouver,Greater Vancouver,5915029,New Westminster,59152931,59933,Vancouver,cma,1,933,49.205775,-122.943097
59_040_04,New Westminster Secondary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5915,Greater Vancouver,Greater Vancouver,5915029,New Westminster,59152955,59933,Vancouver,cma,1,933,49.214674,-122.928178
59_058_02,Collettville Elementary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5930,Thompson - Okanagan,Thompson - Okanagan,cd5933,Thompson-Nicola,Thompson-Nicola,5933006,Merritt,59331555,0,0,0,6,998,50.105273,-120.805495
59_058_01,Merritt Secondary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5930,Thompson - Okanagan,Thompson - Okanagan,cd5933,Thompson-Nicola,Thompson-Nicola,5933008,Thompson-Nicola M,59331569,0,0,0,5,997,50.158992,-120.882274
35_B29017_724467,John XXIII Separate School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3590,Northeast,Nord-est,cd3548,Nipissing,Nipissing,3548044,North Bay,35480145,35575,North Bay,ca with census tracts,2,575,46.320092,-79.41629
35_B29017_748250,Our Lady of Sorrows Separate School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3590,Northeast,Nord-est,cd3548,Nipissing,Nipissing,3548055,West Nipissing / Nipissing Ouest,35480193,0,0,0,5,997,46.367521,-79.914229
35_B29017_790176,St Francis Separate School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3590,Northeast,Nord-est,cd3548,Nipissing,Nipissing,3548044,North Bay,35480072,35575,North Bay,ca with census tracts,2,575,46.288434,-79.450579
35_B29017_763659,St Joseph-Scollard Hall Secondary School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3590,Northeast,Nord-est,cd3548,Nipissing,Nipissing,3548044,North Bay,35480176,35575,North Bay,ca with census tracts,2,575,46.322935,-79.451931
35_B29017_754625,St Theresa School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3590,Northeast,Nord-est,cd3548,Nipissing,Nipissing,3548055,West Nipissing / Nipissing Ouest,35480187,0,0,0,5,997,46.374848,-79.948928
35_B29017_810002,St. Luke Separate School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3590,Northeast,Nord-est,cd3548,Nipissing,Nipissing,3548044,North Bay,35480023,35575,North Bay,ca with census tracts,2,575,46.33369,-79.458343
59_083_03,Bastion Elementary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5930,Thompson - Okanagan,Thompson - Okanagan,cd5939,Columbia-Shuswap,Columbia-Shuswap,5939032,Salmon Arm,59390175,59920,Salmon Arm,ca with no census tracts,3,920,50.717599,-119.256198
59_083_01,Salmon Arm Secondary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5930,Thompson - Okanagan,Thompson - Okanagan,cd5939,Columbia-Shuswap,Columbia-Shuswap,5939032,Salmon Arm,59390164,59920,Salmon Arm,ca with no census tracts,3,920,50.698625,-119.278819
59_083_02,Shuswap Middle School,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5930,Thompson - Okanagan,Thompson - Okanagan,cd5939,Columbia-Shuswap,Columbia-Shuswap,5939032,Salmon Arm,59390164,59920,Salmon Arm,ca with no census tracts,3,920,50.698625,-119.278819
59_044_01,Argyle Secondary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5915,Greater Vancouver,Greater Vancouver,5915046,North Vancouver,59151767,59933,Vancouver,cma,1,933,49.341558,-123.039008
59_044_09,Boundary Elementary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5915,Greater Vancouver,Greater Vancouver,5915046,North Vancouver,59150147,59933,Vancouver,cma,1,933,49.333165,-123.05108
59_044_02,Braemar Elementary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5915,Greater Vancouver,Greater Vancouver,5915046,North Vancouver,59150134,59933,Vancouver,cma,1,933,49.340752,-123.079575
59_044_05,Cleveland Elementary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5915,Greater Vancouver,Greater Vancouver,5915046,North Vancouver,59150120,59933,Vancouver,cma,1,933,49.347173,-123.110854
59_044_10,Dorothy Lynas Elementary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5915,Greater Vancouver,Greater Vancouver,5915046,North Vancouver,59150240,59933,Vancouver,cma,1,933,49.321036,-122.962032
59_044_03,Handsworth Secondary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5915,Greater Vancouver,Greater Vancouver,5915046,North Vancouver,59150121,59933,Vancouver,cma,1,933,49.351023,-123.10114
59_044_08,Larson Elementary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5915,Greater Vancouver,Greater Vancouver,5915051,North Vancouver,59150098,59933,Vancouver,cma,1,933,49.332829,-123.084794
59_044_06,Ross Road Elementary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5915,Greater Vancouver,Greater Vancouver,5915046,North Vancouver,59153358,59933,Vancouver,cma,1,933,49.334956,-123.030123
59_044_07,Sherwood Park Elementary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5915,Greater Vancouver,Greater Vancouver,5915046,North Vancouver,59150252,59933,Vancouver,cma,1,933,49.308672,-122.95786
59_044_04,Windsor Secondary,pch05,Western Region,RÇgion de l'Ouest,pr59,British Columbia,Colombie-Britannique,er5920,Lower Mainland - Southwest,Lower Mainland - Sud-ouest,cd5915,Greater Vancouver,Greater Vancouver,5915046,North Vancouver,59150221,59933,Vancouver,cma,1,933,49.314773,-122.997164
35_B29009_706027,English Catholic Central School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3590,Northeast,Nord-est,cd3554,Timiskaming,Timiskaming,3554020,Temiskaming Shores,35540110,35584,Temiskaming Shores,ca with no census tracts,3,584,47.523635,-79.723113
35_B29009_863440,O'Gorman Intermediate Catholic School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3590,Northeast,Nord-est,cd3556,Cochrane,Cochrane,3556027,Timmins,35560224,35586,Timmins,ca with no census tracts,3,586,48.484705,-81.335183
35_B29009_758914,Sacred Heart Catholic School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3590,Northeast,Nord-est,cd3554,Timiskaming,Timiskaming,3554068,Kirkland Lake,35540081,0,0,0,6,998,48.14711,-80.028015
35_B29009_759171,Sacred Heart School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3590,Northeast,Nord-est,cd3556,Cochrane,Cochrane,3556027,Timmins,35560244,35586,Timmins,ca with no census tracts,3,586,48.467937,-81.3296
35_B29009_862134,St Anne Separate School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3590,Northeast,Nord-est,cd3556,Cochrane,Cochrane,3556031,Iroquois Falls,35560269,0,0,0,5,997,48.761037,-80.696077
35_B29009_800902,St Jerome School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3590,Northeast,Nord-est,cd3554,Timiskaming,Timiskaming,3554094,"Timiskaming, Unorganized, West Part",35540143,0,0,0,5,997,48.17099,-80.475266
35_B29009_840688,St Patricks School,pch03,Ontario,Ontario,pr35,Ontario,Ontario,er3590,Northeast,Nord-est,cd3556,Cochrane,Cochrane,3556066,Kapuskasing,35560303,0,0,0,6,998,49.421999,-82.421244
48_31_02,Art Smith Aviation Academy,pch05,Western Region,RÇgion de l'Ouest,pr48,Alberta,Alberta,er4880,Wood Buffalo - Cold Lake,Wood Buffalo - Cold Lake,cd4812,Division No. 12,Division No. 12,4812002,Cold Lake,48120182,48845,Cold Lake,ca with no census tracts,3,845,54.425292,-110.255692
48_31_03,Cold Lake Middle School,pch05,Western Region,RÇgion de l'Ouest,pr48,Alberta,Alberta,er4880,Wood Buffalo - Cold Lake,Wood Buffalo - Cold Lake,cd4812,Division No. 12,Division No. 12,4812002,Cold Lake,48120186,48845,Cold Lake,ca with no census tracts,3,845,54.411665,-110.203573
48_31_04,êcole Plamondon School,pch05,Western Region,RÇgion de l'Ouest,pr48,Alberta,Alberta,er4880,Wood Buffalo - Cold Lake,Wood Buffalo - Cold Lake,cd4812,Division No. 12,Division No. 12,4812037,0,48120142,0,0,0,5,997,54.856269,-112.357126
